learning_rate,epochs,reg_l1,reg_l2,threshold,acc,prec,rec,f1,log_loss,acc_norm,prec_norm,rec_norm,f1_norm,log_loss_norm,overall
0.01,1000,0.001,0.0,0.5,0.8561508649709584,0.38209959151038053,0.8818973750946876,0.5331737766177984,0.30500636592718244,0.7466157681276564,0.3482219447364875,0.7265053987175821,0.5429454192530638,0.9434511437458137,0.6912642450424487
0.01,1000,0.001,0.0,0.6,0.8935421873038696,0.4614010832203491,0.8469173006619899,0.5972959348119942,0.30582522978573096,0.8668666343752115,0.532398395174577,0.6271726982357438,0.7591871871307586,0.9428093114894449,0.7803248621736212
0.01,1000,0.001,0.0,0.7,0.92174558956101,0.556648975555728,0.7907123801995851,0.6532103453094708,0.3047575988138823,0.9575690578507318,0.7536101068810572,0.4675679340823865,0.9477496328799401,0.9436461294641024,0.8567054045900114
0.01,1000,0.001,0.001,0.3,0.7657705002681638,0.27913572700158007,0.9558591048315384,0.4320290568660622,0.305153241183551,0.45595161213671176,0.1090900106491058,0.9365340640711876,0.20185095789119997,0.9433360217066423,0.5485593516068752
0.01,1000,0.001,0.001,0.4,0.812189229513996,0.32170639385123245,0.9162994434015083,0.4761818974584046,0.3049071275104857,0.6052347092206827,0.20795970583500142,0.8241967387875415,0.35074938201464767,0.9435289276365569,0.611171080694068
0.01,1000,0.001,0.001,0.5,0.855776904818961,0.38144694537782536,0.8818973750946876,0.5325269601687583,0.30542568154178834,0.7454131085421146,0.34670618449674606,0.7265053987175821,0.5407641337759094,0.9431224807034244,0.690195564960516
0.01,1000,0.001,0.001,0.6,0.8939161189278012,0.4623551723436977,0.8474920133056681,0.59825188362077,0.30510468575744965,0.8680692022142086,0.5346142519554633,0.6288047061666433,0.7624109722657537,0.9433740798507019,0.7820505927717711
0.01,1000,0.001,0.001,0.7,0.9216387376901395,0.5560692406840326,0.7912870928432632,0.6530374064908391,0.3052140133144986,0.9572254211663173,0.752263681882464,0.46919994201328535,0.947166424252396,0.9432883880084113,0.8563989615244993
0.01,1000,0.001,0.01,0.3,0.7661978506955143,0.2794498506838535,0.9558591048315384,0.43242482243044167,0.30473319069214383,0.45732597538127984,0.10981955789408385,0.9365340640711876,0.20318561423647374,0.9436652607515389,0.5493359595159613
0.01,1000,0.001,0.01,0.4,0.811922135496902,0.321393511439906,0.9162994434015085,0.4758393759774073,0.30519756095515466,0.6043757321928276,0.20723304142201196,0.8241967387875421,0.349594282862142,0.9433012835035661,0.6105614686594905
0.01,1000,0.001,0.01,0.5,0.8559371754932503,0.3816563011818586,0.8813226624510093,0.5326392144500829,0.30506065290090656,0.7459285406321002,0.34719241001450146,0.7248733907866826,0.5411426934646202,0.9434085931673836,0.6903040575954403
0.01,1000,0.001,0.01,0.6,0.8932750932867755,0.46071622925817735,0.8474903665645688,0.596844677172663,0.3067364098667113,0.8660076573473561,0.5308078327639408,0.6288000299261536,0.7576653925991123,0.9420951210153767,0.7795818637051566
0.01,1000,0.001,0.01,0.7,0.921531900083302,0.5557608461761019,0.7912854461021638,0.6527857455372517,0.30499221428769496,0.9568818303551756,0.7515474405535743,0.4691952657727957,0.9463177377602053,0.9434622359177404,0.8560634952975004
0.01,1000,0.001,0.1,0.3,0.7661978649595471,0.2794551221384921,0.9558591048315384,0.43243000483451677,0.30482975137804885,0.457326021254552,0.10983180076345558,0.9365340640711876,0.20320309106898554,0.9435895756883089,0.5493214776639201
0.01,1000,0.001,0.1,0.4,0.8114947993335845,0.32108714201076327,0.9180186411092448,0.47574724601079976,0.30598612379342466,0.603001414821532,0.2065215033063278,0.8290787338587706,0.3492835892202751,0.9426832014371862,0.6106475759364829
0.01,1000,0.001,0.1,0.5,0.8559371754932503,0.38171199468265593,0.8818973750946876,0.532797028440813,0.3055737234720005,0.7459285406321002,0.34732175728235404,0.7265053987175821,0.5416748960185013,0.9430064442156576,0.6905725885324561
0.01,1000,0.001,0.1,0.6,0.89396953773122,0.4625642137563134,0.8474920133056681,0.5984185408436451,0.3055971178221599,0.8682409976197796,0.5350997473041629,0.6288047061666433,0.7629729972118724,0.9429881075307588,0.7821902433854644
0.01,1000,0.001,0.1,0.7,0.9214784670158501,0.5557153301502129,0.7924315779073214,0.653032709967041,0.3069821390570051,0.9567099890763316,0.7514417303089682,0.47244992915361494,0.9471505859737482,0.9419025164462344,0.8562416298853353
0.01,1000,0.01,0.0,0.3,0.7661444318920954,0.27940555354578894,0.9558591048315384,0.43237182139968483,0.30476621132193243,0.4571541799757085,0.10971667849702119,0.9365340640711876,0.20300687669998146,0.9436393789091512,0.5492382889506913
0.01,1000,0.01,0.0,0.4,0.8103729901977565,0.31984366056381425,0.9191647729144024,0.474502622406847,0.30791013488482555,0.5993936654312678,0.20363353746676588,0.8323333972395895,0.3450862943063085,0.9411751456508903,0.6085899983525473
0.01,1000,0.01,0.0,0.5,0.8565247538027911,0.3827134778283924,0.8813226624510093,0.533664026675643,0.3045909598294568,0.7478181983468359,0.3496476859247799,0.7248733907866826,0.5445987095071038,0.9437767424765787,0.6919636478424226
0.01,1000,0.01,0.0,0.6,0.8937558767815779,0.46189175917649133,0.8469189474030893,0.5977201287889385,0.305235282498458,0.8675538618707684,0.5335379822613888,0.6271773744762336,0.760617713770547,0.9432717170463346,0.7811018813544863
0.01,1000,0.01,0.0,0.7,0.92174558956101,0.5566315839341465,0.7907156736817837,0.6532188393515624,0.30465870889467056,0.9575690578507318,0.7535697151171549,0.4675772865633656,0.9477782776843269,0.9437236401996384,0.85672538596885
0.01,1000,0.01,0.001,0.3,0.7662513265550649,0.2794907628830715,0.9558591048315384,0.432475711920718,0.3049440141504244,0.45749795427994094,0.10991457582463113,0.9365340640711876,0.20335723093893124,0.9435000155834795,0.5493790660269182
0.01,1000,0.01,0.001,0.4,0.8120290016318055,0.32156426542879873,0.9168725093040871,0.47611471783371834,0.30523128626264073,0.6047194147505146,0.20762961483941278,0.8258240704779513,0.3505228294278878,0.9432748493289783,0.61113219169408
0.01,1000,0.01,0.001,0.5,0.8556700814761562,0.3812047261758283,0.8813226624510093,0.5321977777125732,0.3052446398128128,0.7450695636042448,0.3461436342610591,0.7248733907866826,0.5396540183605139,0.9432643827060495,0.6895858351937993
0.01,1000,0.01,0.001,0.6,0.89396953773122,0.46243085518453214,0.8469189474030893,0.5981803217156136,0.3048805441697908,0.8682409976197796,0.5347900241469239,0.6271773744762336,0.7621696411359307,0.9435497638785794,0.7818751749991784
0.01,1000,0.01,0.001,0.7,0.921531900083302,0.5557945673606234,0.790712380199585,0.6526149663754093,0.30520600147387206,0.9568818303551756,0.7516257574671129,0.46756793408238617,0.9457418122312856,0.9432946677552745,0.8556746304169969
0.01,1000,0.01,0.01,0.3,0.7656636626613261,0.2789932148378768,0.9558591048315384,0.4318741728089123,0.30582301160872444,0.4556080213255694,0.10875902842053545,0.9365340640711876,0.20132863607176396,0.9428110501149054,0.5481782303052763
0.01,1000,0.01,0.01,0.4,0.8125097423345087,0.3220696305642371,0.9162994434015083,0.47658577093827253,0.3044219524637066,0.6062654816541083,0.2088033173109957,0.8241967387875415,0.35211138101382455,0.9439092118459006,0.6119210340123101
0.01,1000,0.01,0.01,0.5,0.8562042695103443,0.38219340728839246,0.8818973750946876,0.5332630029518641,0.30509417363222824,0.7467875176599552,0.3484398303855055,0.7265053987175821,0.5432463208565499,0.9433823193412834,0.691383769810186
0.01,1000,0.01,0.01,0.6,0.8936489963826413,0.46158363768967003,0.8469173006619899,0.5974557996799887,0.3053380814651745,0.8672101334398085,0.5328223750196738,0.6271726982357438,0.759726305941638,0.9431911423670749,0.780689276054696
0.01,1000,0.01,0.01,0.7,0.9215853188867207,0.5558923034923537,0.7918618054869413,0.6530969980323582,0.30505138081188327,0.9570536257607463,0.7518527480751519,0.4708319499441846,0.9473673872369798,0.94341586070735,0.8566018270971878
0.01,1000,0.01,0.1,0.3,0.7664649732406741,0.27967959797741004,0.9558591048315384,0.4327010501223342,0.30427599990951226,0.45818504415567957,0.11035314232121875,0.9365340640711876,0.20411714814166002,0.9440236106634861,0.5498975514135311
0.01,1000,0.01,0.1,0.4,0.8114413805301656,0.32094286712960735,0.9174455752066659,0.47550322410719686,0.30543691308424403,0.6028296194159606,0.20618642719457117,0.8274514021683608,0.3484606642077363,0.943113677327672,0.6102537453673792
0.01,1000,0.01,0.1,0.5,0.8564179019319207,0.3825229090312038,0.8813226624510093,0.5334771845452354,0.3047854344866202,0.7474745616624218,0.3492050929309581,0.7248733907866826,0.5439686141745196,0.9436243116338803,0.69163922651273
0.01,1000,0.01,0.1,0.6,0.894236631748314,0.46326603700250696,0.8474920133056681,0.5990028112552725,0.3046896818562618,0.8690999746476347,0.5367297206064509,0.6288047061666433,0.764943356137508,0.943699363336498,0.7832741443041695
0.01,1000,0.01,0.1,0.7,0.9215319000833018,0.555977541622877,0.7912854461021639,0.6528902805067712,0.30563262928517465,0.9568818303551748,0.7520507122746045,0.46919526577279597,0.9466702652990554,0.9429602733527134,0.856099125256919
0.01,1000,0.1,0.0,0.3,0.7645953008569831,0.2781129335665543,0.9558591048315384,0.4308005774511951,0.3065019810013574,0.452172159087422,0.10671458919948953,0.9365340640711876,0.1977081066841696,0.9422788682964874,0.546214375044946
0.01,1000,0.1,0.0,0.4,0.8114947993335843,0.321033942420381,0.9174455752066659,0.47560087635404036,0.30572847542283077,0.6030014148215312,0.20639794810566148,0.8274514021683608,0.3487899808603467,0.9428851483583035,0.6103345691395039
0.01,1000,0.1,0.0,0.5,0.8561508364428926,0.3820365739152279,0.8813226624510093,0.5330068208830016,0.30497057209903333,0.7466156763811117,0.34807558737624,0.7248733907866826,0.5423823876230234,0.9434791992439837,0.6908851226899531
0.01,1000,0.1,0.0,0.6,0.8938627001243823,0.4621583620892191,0.846344234759411,0.5977950588346774,0.3050341836663062,0.8678974068086373,0.5341571632765737,0.625545366545334,0.7608704034181515,0.9434293399721064,0.7811427214749415
0.01,1000,0.1,0.0,0.7,0.9219592505106524,0.5576137230045441,0.7912854461021638,0.6540355276475045,0.3048668852952667,0.9582561935997437,0.7558507174529492,0.4691952657727957,0.9505324289152428,0.9435604698172573,0.8580684847101661
0.01,1000,0.1,0.001,0.3,0.7663581071057707,0.27960887803273893,0.9558591048315384,0.4326084755248079,0.30460673175362707,0.4578413615979929,0.11018889637698935,0.9365340640711876,0.20380495505282137,0.9437643803121335,0.549663534900515
0.01,1000,0.1,0.001,0.4,0.8126700272728311,0.32225189524884507,0.9162994434015083,0.47678998820966745,0.30447967344002375,0.6067809596173668,0.2092266241357158,0.8241967387875415,0.35280007124261964,0.9438639696678722,0.6122343136275972
0.01,1000,0.1,0.001,0.5,0.8559905657686031,0.3817348494111925,0.8813226624510093,0.5327166277387314,0.30494780034331814,0.7461002442911259,0.34737483702507804,0.7248733907866826,0.5414037574535129,0.9434970479342143,0.6904509793141836
0.01,1000,0.1,0.001,0.6,0.89396953773122,0.4624666434750327,0.8469173006619899,0.5981990601312199,0.30494003353827165,0.8682409976197796,0.5348731418811495,0.6271726982357438,0.7622328334587102,0.9435031356201656,0.7818911459447342
0.01,1000,0.1,0.001,0.7,0.9211045496559516,0.5534379886002754,0.7935842966768766,0.6520626401113369,0.3064574293676839,0.9555074671106075,0.7461526408598482,0.4757232974963931,0.9438791798565831,0.9423137882349694,0.8548910750133085
0.01,1000,0.1,0.01,0.3,0.7665717823194458,0.27969661171839083,0.9552860389289597,0.4326599472272184,0.30420023663656315,0.4585285432202766,0.1103926564634492,0.9349067323807784,0.20397853517299153,0.9440829945426489,0.5497183653549755
0.01,1000,0.1,0.01,0.4,0.812135810710577,0.3217021298558663,0.9168725093040871,0.4762575283986933,0.304663341496746,0.6050629138151112,0.2079498027737313,0.8258240704779513,0.35100443531751285,0.943720009127865,0.6114814434174873
0.01,1000,0.1,0.01,0.5,0.8556700529480903,0.3812469242888542,0.8818973750946876,0.5323347919208663,0.30524604656972354,0.7450694718576998,0.34624163870592783,0.7265053987175821,0.5401160769602251,0.9432632800783627,0.6899423329335659
0.01,1000,0.1,0.01,0.6,0.8936489963826413,0.4615942781594232,0.8480667259493462,0.5977726789801794,0.3058000039940484,0.8672101334398085,0.5328470873410674,0.6304367140975422,0.7607949309225619,0.9428290836733376,0.7812997900471201
0.01,1000,0.1,0.01,0.7,0.9217990083644289,0.5568888899921849,0.7907140269406844,0.6533812572915503,0.3048803981537305,0.9577408532563028,0.7541673043355148,0.4675726103228759,0.9483260063239596,0.9435498783271735,0.8569411914799236
0.01,1000,0.1,0.1,0.3,0.7656636911893921,0.27905753815427803,0.9564321707341172,0.43201576866495406,0.3054286920923517,0.45560811307211474,0.10890841829756967,0.9381613957615973,0.20180614554893858,0.9431201210090249,0.5486311774204009
0.01,1000,0.1,0.1,0.4,0.8117618933506785,0.3213869270430466,0.9180186411092448,0.47607064683050504,0.305517576887535,0.6038603918493871,0.20721774926526065,0.8290787338587706,0.35037420698729366,0.9430504523723475,0.6112759018397378
0.01,1000,0.1,0.1,0.5,0.8559371469651843,0.38169939883339943,0.8818973750946876,0.5327834284132086,0.30508657579004683,0.7459284488855548,0.3472925036232325,0.7265053987175821,0.5416290320910355,0.9433882745927452,0.6906606408676431
0.01,1000,0.1,0.1,0.6,0.8942900505517327,0.46342771663136284,0.846344234759411,0.5988359275688607,0.3045024054272846,0.8692717700532053,0.5371052189673107,0.625545366545334,0.7643805674791732,0.9438461521484849,0.7828217773618289
0.01,1000,0.1,0.1,0.7,0.9215853046226877,0.555709941628728,0.7918618054869414,0.6530158716470836,0.3053197752885618,0.9570535798874737,0.7514292155537121,0.47083194994418487,0.9470938014209789,0.943205490899518,0.8564055944069306
0.1,100,0.0,0.0,0.3,0.7476080215215729,0.26842015569881683,0.9604436320521689,0.4185701633497009,0.33634479768377046,0.397540899002932,0.08420326710363599,0.9495527175944644,0.1564629826636435,0.9188878220710154,0.5181740493523861
0.1,100,0.0,0.0,0.4,0.8116550272157749,0.32111643114794913,0.9168708625629879,0.47562174257043777,0.3053129159206668,0.6035167092916996,0.20658952686057586,0.8258193942374619,0.3488603488524693,0.9432108673287344,0.6103331603153266
0.1,100,0.0,0.0,0.5,0.8576999674780048,0.3848094555005861,0.8801765306458519,0.5354129381775051,0.3026013169453468,0.7515976972693982,0.354515560658763,0.721618727405864,0.550496635055382,0.9453362410041364,0.694805572778705
0.1,100,0.0,0.0,0.6,0.8953047938561957,0.46594983054884737,0.8451997496953529,0.6006968170934024,0.3022050898197858,0.8725351946599669,0.54296278833841,0.622295379405005,0.7706561210778728,0.9456468070980952,0.7858997656424864
0.1,100,0.0,0.0,0.7,0.9220130687069938,0.5602887181846745,0.7838421763330369,0.6521194949775895,0.3043595967814701,0.9584292734569447,0.7620633511196306,0.4480586587594302,0.9440709138396111,0.9439580867447125,0.8549901899182243
0.1,100,0.0,0.001,0.3,0.7698297730307077,0.28249849633752333,0.9524207094160657,0.4356301900503148,0.299006669690252,0.46900627390248073,0.11689998882960737,0.9267700739287306,0.21399520612076595,0.9481537552154454,0.5549973187680506
0.1,100,0.0,0.001,0.4,0.8060995144523181,0.315291844896461,0.921458683265817,0.46967537873403475,0.31504646431576966,0.5856501247321315,0.19306201813485122,0.8388474002417179,0.3288071836964629,0.9355816316948911,0.5999380159065675
0.1,100,0.0,0.001,0.5,0.8578068193488754,0.3851077244601015,0.8801748839047525,0.5357136037662028,0.3035661900414063,0.7519413339538128,0.3552082855628584,0.7216140511653742,0.5515105818761218,0.9445799655013304,0.695010738638724
0.1,100,0.0,0.001,0.6,0.8939161759839331,0.46297345692979947,0.8469156539208905,0.5984946962524698,0.30593845017443594,0.868069385707299,0.5360502080512866,0.6271680219952541,0.7632298192013603,0.9427205684135466,0.782079639362935
0.1,100,0.0,0.001,0.7,0.9212114871110199,0.5545745834292635,0.7867075058459309,0.6503640342417498,0.3056062448947863,0.9558513790346571,0.7487923642329586,0.45619531721147794,0.938150902042625,0.9429809536558422,0.8515930841308472
0.1,100,0.0,0.01,0.3,0.7631005585795305,0.27685169633645035,0.957005236636696,0.42943566538504657,0.30941464675714475,0.447365052987237,0.1037853858365758,0.9397887274520068,0.1931051580858445,0.9399958968176886,0.5436183206405084
0.1,100,0.0,0.01,0.4,0.8097320358768958,0.3198553446842992,0.9243240127787109,0.4752110833929305,0.31028393413758015,0.5973323499307787,0.20366067365034846,0.8469840586937653,0.34747546616853914,0.9393145421883526,0.6103562331448533
0.1,100,0.0,0.01,0.5,0.8528388991589926,0.3766773906801533,0.8830468003820441,0.5278851999877734,0.30862736651436284,0.7359644529822537,0.3356289697376556,0.7297694145793812,0.5251105367063814,0.9406129735751304,0.6827717069374506
0.1,100,0.0,0.01,0.6,0.8953584694122079,0.46656078916989996,0.843478905246517,0.6005963541982405,0.300804291912397,0.8727078157844438,0.5443817299971817,0.6174087080932863,0.7703173259613685,0.9467447640688789,0.7857137668611891
0.1,100,0.0,0.01,0.7,0.9234551909668731,0.5652897127641592,0.781546619240523,0.6555972293138135,0.3004066442623033,0.9630671530548194,0.773678081315101,0.44153997951681284,0.9557990191038863,0.9470564435817003,0.8604450873893423
0.1,100,0.0,0.1,0.3,0.7696700586537035,0.28241862863683775,0.9552860389289597,0.43590644098338077,0.30010272393729226,0.46849263087012316,0.11671449736784875,0.9349067323807784,0.21492681840310895,0.9472946588429085,0.5560323570729182
0.1,100,0.0,0.1,0.4,0.8150734455056885,0.3255485617163251,0.9174439284655665,0.48046529740251626,0.30069902569892254,0.6145103766698866,0.21688307945788507,0.827446725927871,0.3651944662495972,0.9468272725965277,0.619077956965717
0.1,100,0.0,0.1,0.5,0.8469627594627595,0.36717189746230333,0.886481902315318,0.5191050181410033,0.3176187870371317,0.7170667290030797,0.31355261325586603,0.7395240522408586,0.4955007715596264,0.933565423897801,0.6682152950522495
0.1,100,0.0,0.1,0.6,0.892100150628188,0.45805722911984,0.8469156539208905,0.5943488981995614,0.30872603028753787,0.8622290300169719,0.5246323473268641,0.6271680219952541,0.7492487754331554,0.9405356400947261,0.7752418566802626
0.1,100,0.0,0.1,0.7,0.9203567434642201,0.551590547415913,0.7918552185225438,0.6498787251644622,0.30864990635241185,0.9531025149257033,0.7418619881572052,0.47081324498222576,0.9365142744587258,0.9405953066638825,0.850878475054909
0.1,100,0.001,0.0,0.3,0.7699370813506328,0.28256095142965926,0.9547129730263808,0.4360343159817755,0.2998259543221651,0.4693513785316157,0.11704503978556477,0.9332794006903685,0.21535805647273987,0.9475115931534377,0.5561709352129676
0.1,100,0.001,0.0,0.4,0.8149134315839923,0.3251220021284863,0.9162977966604091,0.47991707702245295,0.301318081462769,0.6139957702988063,0.2158924016144491,0.8241920625470525,0.3633456803149061,0.9463420515752556,0.6177879337530091
0.1,100,0.001,0.0,0.5,0.8577535289217533,0.3848697306559368,0.8801765306458519,0.5354352503918804,0.30218616722188596,0.7517699514076948,0.3546555487462848,0.721618727405864,0.5505718794454285,0.9456616387866348,0.6949709275031526
0.1,100,0.001,0.0,0.6,0.8923667026120297,0.45813719750794124,0.8469238876263873,0.5945230813122288,0.30644023066892095,0.8630862638604712,0.5248180726335407,0.6271914031977023,0.7498361802441968,0.9423272687171257,0.7760551763809209
0.1,100,0.001,0.0,0.7,0.9132520283454862,0.5298932251820614,0.7958666798405954,0.6337081205325948,0.3251917423129785,0.9302536801114858,0.6914703031223587,0.4822045668150928,0.8819814852993809,0.9276296789979184,0.8235317920583469
0.1,100,0.001,0.001,0.3,0.7685480070293155,0.28128480747399076,0.9529937753186444,0.4342860325309867,0.3019351680363819,0.46488410163422667,0.1140812157901392,0.9283974056191397,0.20946224892669707,0.9458583740215545,0.5523268850989033
0.1,100,0.001,0.001,0.4,0.8155012523820935,0.3255285613474693,0.9145769522115733,0.48014560276500473,0.3005260609448725,0.6158862078591751,0.21683662892002148,0.819305391235334,0.36411634699186507,0.946962843799488,0.6179436132653742
0.1,100,0.001,0.001,0.5,0.8595158074013213,0.3885365733748526,0.880173237163653,0.5389883882387028,0.30082918558657534,0.757437456607182,0.36317173251183893,0.7216093749248842,0.5625542710421535,0.9467252522014294,0.7004899163653535
0.1,100,0.001,0.001,0.6,0.8904971586046353,0.4549904817668045,0.8520765405262984,0.5924485835844193,0.3131903847533859,0.8570737916516661,0.5175098754831033,0.6418233596899195,0.7428402669943465,0.9370364421876102,0.772758130169966
0.1,100,0.001,0.001,0.7,0.921531942875401,0.5586044389955891,0.7797862530053026,0.6497086530941755,0.30330005380314856,0.9568819679749935,0.7581516395502315,0.4365410784333422,0.9359407334834822,0.9447885652832346,0.8507689425932161
0.1,100,0.001,0.01,0.3,0.7700439046934375,0.2829692663654841,0.9547096795441821,0.4364255096816539,0.3011737404315355,0.46969492346948555,0.1179933447155163,0.9332700482093892,0.21667729493299456,0.9464551872678326,0.5564065204173225
0.1,100,0.001,0.01,0.4,0.8100522206246505,0.31964947399973853,0.9180169943681454,0.47396995843988743,0.3093517510288045,0.5983620672789366,0.2031825422670156,0.8290740576182809,0.34328996989765026,0.9400451950090976,0.607140227183919
0.1,100,0.001,0.01,0.5,0.8621334856732054,0.3924844740560561,0.8767364884892797,0.5422068390777508,0.29629847544734245,0.7658559360861599,0.3723406689147688,0.7118500610229167,0.5734079839997781,0.9502764602334601,0.705673071216613
0.1,100,0.001,0.01,0.6,0.8950380849679915,0.4662058107526256,0.842904192602839,0.6000755013358472,0.3028654714904192,0.87167745621047,0.5435572982813847,0.6157767001623874,0.7685608326220927,0.94512919448972,0.7843105049593722
0.1,100,0.001,0.01,0.7,0.925110546255406,0.5736467019737873,0.7815334453117281,0.6609696295864721,0.2994498232463311,0.9683907922035302,0.7930870555448409,0.44150256959289524,0.9739165835375093,0.9478064077976214,0.8692120018014682
0.1,100,0.001,0.1,0.3,0.7632062407996987,0.2767529255453892,0.954139907123802,0.4289663070142188,0.30808092508424123,0.44770492806330514,0.10355599224873344,0.9316520689999591,0.19152232171953543,0.9410412788818149,0.5423856040543987
0.1,100,0.001,0.1,0.4,0.8104265801695709,0.3197407268623128,0.9180186411092446,0.47426698223059766,0.3078651313911034,0.5995660113161094,0.2033944755857823,0.82907873385877,0.34429163533458695,0.9412104197610109,0.6079390478615843
0.1,100,0.001,0.1,0.5,0.8568987424828547,0.3834980807676046,0.8813210157099102,0.5343927675208933,0.30446223993343435,0.7490209496789234,0.3514699137446033,0.7248687145461935,0.5470562719650662,0.9438776341943423,0.69308669549212
0.1,100,0.001,0.1,0.6,0.8934885117478576,0.4612322695389503,0.8486397918519251,0.5976176806060377,0.3069500349104354,0.8666940132507353,0.5320063280904025,0.632064045787952,0.7602722235872745,0.9419276799415046,0.7809245934380815
0.1,100,0.001,0.1,0.7,0.9160299202355278,0.5392529724976618,0.7918305174060535,0.6387943558566299,0.3188188534921155,0.9391874081873589,0.7132081670693495,0.4707431013748809,0.899134004011873,0.9326248018975087,0.8327260775722758
0.1,100,0.01,0.0,0.3,0.7662514406673285,0.2797877028245218,0.9564321707341172,0.432841822263737,0.3053958487154846,0.457498321266121,0.11060421410545475,0.9381613957615973,0.204591879772381,0.9431458639191086,0.5499124756511903
0.1,100,0.01,0.0,0.4,0.8085036458868234,0.31889976873374837,0.9243223660376116,0.4740163865722383,0.314444147517607,0.5933818354482777,0.2014413637369848,0.8469793824532759,0.34344654138091835,0.9360537325765917,0.6074353632769074
0.1,100,0.01,0.0,0.5,0.859730038912282,0.38850082427808547,0.8767364884892798,0.5381803049082727,0.29933357650908826,0.7581264272870947,0.3630887058044345,0.711850061022917,0.5598291386871963,0.9478975229505021,0.6989186947058182
0.1,100,0.01,0.0,0.6,0.8980825716339733,0.47415384357393914,0.8434772585054177,0.6068931157195987,0.2981968868340753,0.8814685557496592,0.5620164778179904,0.6174040318527966,0.7915521515135437,0.9487884697071436,0.795790928615087
0.1,100,0.01,0.0,0.7,0.9220128404824667,0.5588836677997712,0.7878388169811942,0.6534248016543082,0.30338324456521865,0.9584285394845848,0.7588001439970634,0.45940789442788993,0.9484728527534787,0.9447233596767456,0.8571267985239301
0.1,100,0.01,0.001,0.3,0.7670530079992697,0.28043051382779566,0.957005236636696,0.43370197295825463,0.3038587583063647,0.4600761698151365,0.11209713241421138,0.9397887274520068,0.20749260102166284,0.9443506480785623,0.551876164749215
0.1,100,0.01,0.001,0.4,0.8140582742802369,0.32446355068701815,0.9157247307578302,0.4789760744194287,0.3026426213525231,0.6112455758649497,0.2143631586372933,0.8225647308566426,0.3601722988788162,0.945303866268606,0.6157729601972318
0.1,100,0.01,0.001,0.5,0.8576466057307179,0.3847780771880481,0.8807512432895299,0.5354876644960519,0.30275519437144593,0.7514260853569177,0.3544426850280608,0.7232507353367628,0.5507486376654721,0.9452156306064904,0.6950193121743569
0.1,100,0.01,0.001,0.6,0.8964800217954425,0.469379096778202,0.8411849948951027,0.602465528549128,0.30004211383128243,0.8763147394558024,0.5509272044939053,0.610894705091159,0.7766208188176671,0.947342165544655,0.7881891430142056
0.1,100,0.01,0.001,0.7,0.9230273555624023,0.5634474944936733,0.7775285709580739,0.6532877697100573,0.29846474236811493,0.9616912301189862,0.7693995587466832,0.430129952721987,0.9480107343420743,0.9485785223270037,0.8564559985781378
0.1,100,0.01,0.01,0.3,0.7631529789006424,0.27713906053468473,0.9575783025392747,0.42980360501885845,0.310832106417828,0.4475336372637318,0.1044527846064169,0.941416059142416,0.19434597591120198,0.9388848802270422,0.543977806088934
0.1,100,0.01,0.01,0.4,0.8148067794095832,0.3249134967683146,0.9157247307578302,0.47961147124180786,0.3007631225570113,0.6136527758402073,0.21540815123900614,0.8225647308566426,0.362315073483486,0.9467770329497002,0.6172897086374554
0.1,100,0.01,0.01,0.5,0.8596763633562698,0.3883609358146644,0.8784523927148173,0.5385099691304344,0.29987914380110603,0.7579538061626181,0.362763817077948,0.716722703613166,0.5609408787816323,0.9474699028004843,0.6996569797025454
0.1,100,0.01,0.01,0.6,0.8970676999532141,0.47133342019608876,0.843473965023219,0.6045129077141616,0.2987070844641056,0.878204718283446,0.555466089480216,0.6173946793718175,0.7835252790328393,0.9483885725903546,0.7921133338644687
0.1,100,0.01,0.01,0.7,0.920890960026474,0.5525949848513145,0.7941573625794554,0.6516007003102755,0.3074671072706937,0.9548205607279582,0.7441947780902871,0.47735062918680254,0.9423213614354992,0.9415223943543758,0.8540809809044508
0.1,100,0.01,0.1,0.3,0.7614441620165918,0.275630683837632,0.957005236636696,0.42787299459319766,0.3107091152632809,0.4420380650896324,0.10094960377089449,0.9397887274520068,0.18783529967563845,0.9389812817099166,0.5406578488867115
0.1,100,0.01,0.1,0.4,0.8129370499697602,0.3227525766008362,0.9174439284655665,0.47748775229132734,0.3045399363325741,0.607639707278859,0.21038944859490166,0.827446725927871,0.35515316949802656,0.9438167351149034,0.6135839924445621
0.1,100,0.01,0.1,0.5,0.8548688136889071,0.3798346427944114,0.8818957283535882,0.5309334900793445,0.3067861554301043,0.742492678393952,0.34296163744671854,0.7265007224770924,0.5353904096390594,0.9420561300318774,0.6874992085761168
0.1,100,0.01,0.1,0.6,0.8912986403523787,0.45520546277144,0.8480667259493462,0.5924012583591143,0.30952501327878357,0.8596513649610464,0.5180091654395923,0.6304367140975422,0.7426806702079412,0.9399093906263705,0.7724092827054674
0.1,100,0.01,0.1,0.7,0.9210511593805986,0.5533502348144655,0.7901459012614037,0.6508415220593792,0.3050351591762045,0.9553357634515811,0.745948834091092,0.4659593073539355,0.939761153673762,0.9434285753593903,0.8528287616934129
0.1,100,0.1,0.0,0.3,0.7695636061757557,0.28236280892805476,0.9552843921878603,0.4358419459935689,0.3013842282425717,0.468150278637339,0.11658485698396116,0.9349020561402887,0.2147093193199693,0.9462902051828559,0.5556225548086683
