learning_rate,epochs,reg_l1,reg_l2,threshold,acc,prec,rec,f1,log_loss
0.5,1000,0.0,0.001,0.3,0.7895942595825773,0.3002390598318426,0.9403846787208113,0.4548549750886973,0.2734542036337398
0.5,1000,0.0,0.001,0.4,0.7765051550215102,0.30815359944978504,0.9334749530678786,0.45775493316837307,0.4424362387133353
0.5,1000,0.0,0.001,0.5,0.863201975853845,0.3975081538115967,0.8727118532424333,0.5453607906038731,0.29441912312108653
0.5,1000,0.0,0.001,0.6,0.8982963894879783,0.48367215396305097,0.8262210585251786,0.605741639026067,0.2940600250026742
0.5,1000,0.0,0.001,0.7,0.9236155186972944,0.5671648776257708,0.7775384514046702,0.6550121191778715,0.29689391030676754
0.5,1000,0.0,0.01,0.3,0.7846807852064861,0.29747091909525986,0.9501218588413529,0.4526532380548646,0.28453303841584604
0.5,1000,0.0,0.01,0.4,0.8242611801490305,0.3367447021401576,0.9134291736653163,0.49199319343074277,0.2894545259880597
0.5,1000,0.0,0.01,0.5,0.8744194538587061,0.4205241216887464,0.8681355597272997,0.5653127329836087,0.27942752184419717
0.5,1000,0.0,0.01,0.6,0.8937555059167208,0.46680487425697004,0.8342620953133748,0.5964044456691906,0.30036835820130814
0.5,1000,0.0,0.01,0.7,0.9237221993997695,0.5729876992256988,0.7706040246352469,0.6541552606379717,0.29701965201186753
0.5,1000,0.0,0.1,0.3,0.7546587187475038,0.27134516319848556,0.9535668412212231,0.42177276110704565,0.3190853022890455
0.5,1000,0.0,0.1,0.4,0.8119756826766172,0.3246453578108535,0.9243289530020091,0.4797368257491281,0.31115796033578846
0.5,1000,0.0,0.1,0.5,0.8309371041730854,0.3678259931394908,0.8859467114580246,0.5124140237067993,0.36384961558852214
0.5,1000,0.0,0.1,0.6,0.8966936542170186,0.4761494740369249,0.8331521918124032,0.6030880529086289,0.29611512285939645
0.5,1000,0.0,0.1,0.7,0.9252179829516278,0.5829765362695991,0.7592036360043475,0.654555324877741,0.2908903019473801
0.5,1000,0.001,0.0,0.3,0.7441360417879108,0.2739046046940151,0.9558591048315384,0.42199551502218424,0.37871048962173004
0.5,1000,0.001,0.0,0.4,0.8203084454486322,0.33225750076663574,0.9168692158218885,0.4875812334328951,0.2957963969674976
0.5,1000,0.001,0.0,0.5,0.8429039859413692,0.36304674743296994,0.8927889207258835,0.5153519407650551,0.3271640937160747
0.5,1000,0.001,0.0,0.6,0.9032641527734986,0.4932628281305183,0.8245331488983302,0.615388858276113,0.2822650628840764
0.5,1000,0.001,0.0,0.7,0.9206777555258864,0.5584121640730975,0.7803543786845832,0.648188301364139,0.303792573051462
0.5,1000,0.001,0.001,0.3,0.7768812690424839,0.2891295167640597,0.9501284458057505,0.443046015578824,0.29262775058520424
0.5,1000,0.001,0.001,0.4,0.8411952974336152,0.3612613158783634,0.8990877054309522,0.5148292753266308,0.2684367503134353
0.5,1000,0.001,0.001,0.5,0.8517176463204501,0.37503983169562954,0.8841896387050028,0.5265612540182151,0.31209374691239145
0.5,1000,0.001,0.001,0.6,0.8973350079308023,0.4748025834484687,0.8389042584724831,0.6045620144408261,0.2949604674302597
0.5,1000,0.001,0.001,0.7,0.9278349337578311,0.5891402924940623,0.7695040015808714,0.6653926930946276,0.2912050437675567
0.5,1000,0.001,0.01,0.3,0.772180856526651,0.2847955593309076,0.9529855416131475,0.43839696269439654,0.29854442907014195
0.5,1000,0.001,0.01,0.4,0.8088784904088641,0.31876280176435035,0.9220301024272963,0.4736262892666314,0.3121889221715184
0.5,1000,0.001,0.01,0.5,0.8532665206029693,0.3774307867290488,0.8824671475150676,0.5285157196080009,0.30723079829061295
0.5,1000,0.001,0.01,0.6,0.8977619874932958,0.476834323171685,0.8325511313111352,0.6046101847705732,0.292468731574606
0.5,1000,0.001,0.01,0.7,0.917258638298358,0.5377271732302332,0.7964562131541679,0.641993716140232,0.31407349584038113
0.5,1000,0.001,0.1,0.3,0.7651826509419968,0.27882684665041046,0.9547129730263807,0.43147895490676164,0.3073761370710796
0.5,1000,0.001,0.1,0.4,0.8199346707290633,0.3315064605305761,0.9140088265322927,0.4863020188879224,0.29474355951913844
0.5,1000,0.001,0.1,0.5,0.8543879303458741,0.37967815412590894,0.8813243091921088,0.5305129405574663,0.30800907999562155
0.5,1000,0.001,0.1,0.6,0.8927406199719284,0.45926345076051944,0.8469205941441886,0.5954764836984194,0.3056804212231861
0.5,1000,0.001,0.1,0.7,0.9185399050585966,0.5709156670337012,0.7684187991963903,0.6422584526132862,0.309826807241839
0.5,1000,0.01,0.0,0.3,0.7870846456243652,0.2983537813802982,0.946103810558904,0.4534229361214301,0.27898183839486307
0.5,1000,0.01,0.0,0.4,0.8080221634544064,0.318757140136066,0.927759114711985,0.47428759217015043,0.3147294130726589
0.5,1000,0.01,0.0,0.5,0.8465361222370568,0.36743171810805964,0.8904966571155682,0.5200012613748817,0.31900335602021934
0.5,1000,0.01,0.0,0.6,0.8660856070201864,0.41778608549896507,0.8669811942166452,0.5577856836809565,0.3662769371374602
0.5,1000,0.01,0.0,0.7,0.9227598050962538,0.564624236285775,0.777546685110167,0.6530720492531474,0.30042626992889415
0.5,1000,0.01,0.001,0.3,0.7683345315121015,0.2815553169914839,0.9552860389289597,0.4348245933878211,0.30474317895672065
0.5,1000,0.01,0.001,0.4,0.8241019792772128,0.3419518450424949,0.9214372756315253,0.4972400882605748,0.29538244207934616
0.5,1000,0.01,0.001,0.5,0.8656059789120537,0.4004227298408735,0.8710058294634917,0.5476117998612036,0.28969375261391966
0.5,1000,0.01,0.001,0.6,0.8986708346170962,0.47811865968149564,0.8360356354773902,0.6070629304570231,0.29362858357901134
0.5,1000,0.01,0.001,0.7,0.9177391650405669,0.542942763661147,0.7884349372591641,0.6418007040481006,0.31246893992325675
0.5,1000,0.01,0.01,0.3,0.7728225953693244,0.2852335375774423,0.954139907123802,0.43907801472770236,0.29661976433911735
0.5,1000,0.01,0.01,0.4,0.8278945716796183,0.3418081339044241,0.9094210058294635,0.4965519594267155,0.28598066700494307
0.5,1000,0.01,0.01,0.5,0.8627205076854609,0.3945075893590705,0.8744442248789644,0.543252664510453,0.2950584167530736
0.5,1000,0.01,0.01,0.6,0.9032639245489713,0.489871713832758,0.8308566347198895,0.6157467774808012,0.28406109926989614
0.5,1000,0.01,0.01,0.7,0.9236157326577887,0.5695760493468514,0.7700803609656489,0.6531328180959491,0.2967647584187588
0.5,1000,0.01,0.1,0.3,0.7874045878835598,0.29866802570295536,0.9484076013569146,0.4541647834884451,0.27766201724845385
0.5,1000,0.01,0.1,0.4,0.8229268226581311,0.3363669292413652,0.9117182096630767,0.49055148661916126,0.29443835802649454
0.5,1000,0.01,0.1,0.5,0.8601573893396323,0.39068198144274524,0.8767430754536771,0.539541951042607,0.2992174469273501
0.5,1000,0.01,0.1,0.6,0.8912984406559173,0.45563531520722833,0.8480683726904455,0.59268158559228,0.3090738238080119
0.5,1000,0.01,0.1,0.7,0.9237220424954071,0.5678328565842661,0.7735302835688174,0.6536844105980989,0.2965809824572053
0.5,1000,0.1,0.0,0.3,0.7396497894628735,0.26200871055053526,0.9587310213088298,0.41049923385221054,0.3506984059375288
0.5,1000,0.1,0.0,0.4,0.7869751549073979,0.3098808412735031,0.9340694266047492,0.46154125990708217,0.3759251090216561
0.5,1000,0.1,0.0,0.5,0.8719091694909451,0.4164055371820373,0.8572209597207128,0.5585232411234614,0.284259800455316
0.5,1000,0.1,0.0,0.6,0.8902837829356521,0.4527497896056393,0.8503622830418601,0.5906800260500435,0.31138966991616923
0.5,1000,0.1,0.0,0.7,0.9269804468636244,0.5864742038850717,0.7625893357046405,0.6613327331784082,0.2910003132959555
0.5,1000,0.1,0.001,0.3,0.7696700729177366,0.28291911064610764,0.9535668412212231,0.43608926117772073,0.3004808154800217
0.5,1000,0.1,0.001,0.4,0.8146467226957881,0.3293820683336165,0.915728024240029,0.48285556370119653,0.306968730641057
0.5,1000,0.1,0.001,0.5,0.8553491692627206,0.3808849159667993,0.881894081612489,0.5319324677365865,0.30572564857408024
0.5,1000,0.1,0.001,0.6,0.9017689683110243,0.48652573552799455,0.8331538385535024,0.613443988573263,0.2872187071307596
0.5,1000,0.1,0.001,0.7,0.887717925895496,0.5100876764496854,0.809640022395679,0.6068820979506716,0.3968918675450288
0.5,1000,0.1,0.01,0.3,0.7644880353291569,0.2781631637044445,0.9552860389289595,0.4307659249507022,0.3083022396080462
0.5,1000,0.1,0.01,0.4,0.8158220076911664,0.3271715575773335,0.9220284556861971,0.48277416634487763,0.3033323918985822
0.5,1000,0.1,0.01,0.5,0.8613863213629569,0.3949351521549741,0.8755903566841221,0.5426390662989339,0.2981235141014757
0.5,1000,0.1,0.01,0.6,0.8997389539328792,0.4858839056016183,0.8291176761189606,0.6097307569001069,0.2919799107587463
0.5,1000,0.1,0.01,0.7,0.9171521715563772,0.5422284740702329,0.7930013503277016,0.6421389853003128,0.3135635586810168
0.5,1000,0.1,0.1,0.3,0.773302565814248,0.286427735519334,0.953556960774627,0.44027664867591304,0.2987088567219116
0.5,1000,0.1,0.1,0.4,0.8218588602467107,0.33808025506951417,0.9059826104139906,0.48980193078285444,0.29610759488123717
0.5,1000,0.1,0.1,0.5,0.8621867475722617,0.397043086547623,0.8767216678193854,0.5452510460297759,0.2977449519924406
0.5,1000,0.1,0.1,0.6,0.9028369449864776,0.489072509964631,0.8297105029147318,0.6149087931869804,0.2858029978133473
0.5,1000,0.1,0.1,0.7,0.9207840938915706,0.5634799426604878,0.7751836116325792,0.6481663604823287,0.302734090222261
1,100,0.0,0.0,0.3,0.7707919391096961,0.28658109497803375,0.9512597569410138,0.4393295713526806,0.30258441293785643
1,100,0.0,0.0,0.4,0.8321132164823754,0.3516235988639226,0.9042469452952607,0.5045670490771383,0.28294012566613547
1,100,0.0,0.0,0.5,0.8429032870037542,0.367755736636017,0.8910746632414451,0.5175885884160524,0.32859890012233617
1,100,0.0,0.0,0.6,0.9098870431230246,0.5190039870285555,0.80852353193031,0.6283243560622551,0.27007712439363957
1,100,0.0,0.0,0.7,0.9318952477947807,0.6302939465989532,0.7149688765932221,0.6628725462364886,0.2643316537215502
1,100,0.0,0.001,0.3,0.8214324655095684,0.3516712552189256,0.923727892500741,0.5028693286931658,0.25258012916813727
1,100,0.0,0.001,0.4,0.8138980036059476,0.3869118384313027,0.8577314494615156,0.5089560058145317,0.3742049312340233
1,100,0.0,0.001,0.5,0.8449867344493514,0.3646116121745137,0.8881978065408557,0.516790918645187,0.32028745033142436
1,100,0.0,0.001,0.6,0.7399098085196216,0.4095514830242785,0.8487106017191977,0.5200290236225561,1.333153577128767
1,100,0.0,0.001,0.7,0.9144279409583149,0.5294642122264426,0.7987320093534893,0.6359470559051197,0.3212097899495143
1,100,0.0,0.01,0.3,0.7295019998174204,0.2539920893880262,0.9627358956624839,0.40119339830551537,0.3692864448143217
1,100,0.0,0.01,0.4,0.847390423698835,0.38145999412822856,0.8928103283601752,0.5288510373810664,0.2639073378839933
1,100,0.0,0.01,0.5,0.8777860937089909,0.4370599978252458,0.847437670849389,0.5706848830737402,0.2737758102444396
1,100,0.0,0.01,0.6,0.8923673444935127,0.46162873080597266,0.838294964265718,0.5939968636790904,0.3055995723007297
1,100,0.0,0.01,0.7,0.9258604064678831,0.6048486439669938,0.7253861607878009,0.6487079140523072,0.282575597186398
1,100,0.0,0.1,0.3,0.8108031221115335,0.32931926115869803,0.9208905575865363,0.4814576733897803,0.2551568325939279
1,100,0.0,0.1,0.4,0.8301910809854736,0.3490189886619218,0.9071287422191483,0.5022437637990673,0.28491419855442696
1,100,0.0,0.1,0.5,0.8530003537480173,0.3786905347853189,0.8824671475150676,0.529356033150606,0.3103702557119739
1,100,0.0,0.1,0.6,0.8814149207490329,0.4417903459771817,0.8578137865164839,0.5800994733551847,0.32551608913836516
1,100,0.0,0.1,0.7,0.9307205333607204,0.6218164281737163,0.7242038006784574,0.6624340083592788,0.2715047140496103
1,100,0.001,0.0,0.3,0.8185480355573814,0.34120215831347106,0.913450581299608,0.4913751690826739,0.24725950468980287
1,100,0.001,0.0,0.4,0.8441862226558488,0.3653212999823807,0.8910812502058427,0.5169406828747023,0.26206606143213046
1,100,0.001,0.0,0.5,0.8646988149441419,0.40519457005278214,0.8669729605111485,0.54955817009258,0.29309344025094275
1,100,0.001,0.0,0.6,0.9068433980349868,0.5061883715270673,0.8085021242960181,0.6199812668375373,0.2728817308365355
1,100,0.001,0.0,0.7,0.9262857741946526,0.5864126428554112,0.7683183479893291,0.6619933374811493,0.28915465522666006
1,100,0.001,0.001,0.3,0.6876745347072448,0.26250785915435426,0.9558558113493397,0.40265318378120557,0.5138661462226761
1,100,0.001,0.001,0.4,0.8356394423333675,0.35203138469166223,0.9031041069723017,0.5064344313392403,0.2753382441826887
1,100,0.001,0.001,0.5,0.8813626715963163,0.43536033920593775,0.8618219543523367,0.5775334894383515,0.268786441667971
1,100,0.001,0.001,0.6,0.8875070036401812,0.44776890048143303,0.8480733129137438,0.5851476949420018,0.3156794660175992
1,100,0.001,0.001,0.7,0.9232954480618032,0.5841257628200955,0.7608157955406252,0.6509880481162822,0.29392616497819085
1,100,0.001,0.01,0.3,0.7766129768466217,0.2894297292154785,0.9495553799031716,0.44317546657592743,0.2912305523164071
1,100,0.001,0.01,0.4,0.8243683743566921,0.3395544394747167,0.9099940717320424,0.49313589407884184,0.2927561431978901
1,100,0.001,0.01,0.5,0.8499017778690675,0.37253875295273636,0.8836149260613247,0.5238465773486813,0.3140080949811762
1,100,0.001,0.01,0.6,0.9023026571040589,0.48744830183270593,0.8337252577149821,0.6145399356802623,0.2880657803110581
1,100,0.001,0.01,0.7,0.9269272420206999,0.5960886163348059,0.7500378750452853,0.6558218940468339,0.28366555263130666
1,100,0.001,0.1,0.3,0.7914109696119042,0.30561941273285953,0.9432516549748049,0.4600390261378468,0.27601173616477415
1,100,0.001,0.1,0.4,0.8360148574167265,0.3654121215835028,0.8996788854856239,0.5130266489844357,0.27775643812991463
1,100,0.001,0.1,0.5,0.8727636421211189,0.4164497279109883,0.8658482363402825,0.5609246787206197,0.2801494528567047
1,100,0.001,0.1,0.6,0.898990748348225,0.4797300229936722,0.8411784079307052,0.6098270730854145,0.29428652127374944
1,100,0.001,0.1,0.7,0.9137867013567949,0.5343158984766062,0.7964595066363666,0.6354375053312583,0.32555779295032194
1,100,0.01,0.0,0.3,0.7685478358609199,0.282808551963707,0.9535668412212231,0.43578792520472154,0.3039833504123824
1,100,0.01,0.0,0.4,0.8495298860018486,0.3823440440320363,0.8824572670684715,0.5297884285070638,0.26376012985277375
1,100,0.01,0.0,0.5,0.7064723049536134,0.3487295187900729,0.8984882916707836,0.4746264443564052,1.0285712435432222
1,100,0.01,0.0,0.6,0.9012878567434642,0.507935400285894,0.8061159964430391,0.6113051419603908,0.28535427694513665
1,100,0.01,0.0,0.7,0.9242033965515274,0.5722150704104733,0.7700803609656491,0.6551133757384455,0.2921256005521378
1,100,0.01,0.001,0.3,0.7853770839752148,0.3008250170863942,0.9329200013173929,0.452406795195991,0.2840442922606288
1,100,0.01,0.001,0.4,0.8320080477673937,0.35006061740559696,0.9076836939696342,0.504123146180153,0.28335273103225245
1,100,0.01,0.001,0.5,0.8486176583022378,0.3721934161472748,0.8910713697592465,0.5242939161259025,0.31658282602973
1,100,0.01,0.001,0.6,0.905187714673696,0.5197047429743378,0.7936287586865592,0.6119114035261777,0.2758985736575001
1,100,0.01,0.001,0.7,0.9265528682117466,0.5911840252094862,0.7586223363962719,0.6590982369093239,0.2890310414414419
1,100,0.01,0.01,0.3,0.7801942190727237,0.29172392550097803,0.9455406251029214,0.4456287263286292,0.28688812430019606
1,100,0.01,0.01,0.4,0.820681064781532,0.33533937762213406,0.9140104732733919,0.48933603790403934,0.2989437738575905
1,100,0.01,0.01,0.5,0.8509158364999486,0.37426495570361373,0.8836280999901195,0.5252793865355899,0.3127667495574884
1,100,0.01,0.01,0.6,0.9101010892015564,0.5148193365926164,0.8096564898066726,0.6277690390864433,0.2674958629072107
1,100,0.01,0.01,0.7,0.9198233970079764,0.5560283520611847,0.7780670552975663,0.645453287135668,0.30334023899842955
1,100,0.01,0.1,0.3,0.783825898919357,0.2951644279297582,0.947826301748839,0.4500203528275966,0.2828478425541344
1,100,0.01,0.1,0.4,0.7698274765214017,0.2936996266730683,0.9346309653196325,0.44320732691832365,0.4111628680775653
1,100,0.01,0.1,0.5,0.8886819605628018,0.4776616302419544,0.8130405427658663,0.5874691373661113,0.2555896279886616
1,100,0.01,0.1,0.6,0.8852086828021408,0.4864350495532654,0.8274808154661925,0.5925089729472541,0.3221873819516029
1,100,0.01,0.1,0.7,0.9117559880410347,0.5516505675523751,0.7683232882126273,0.6258628582590255,0.3247823359448658
1,100,0.1,0.0,0.3,0.6739974096516153,0.23216446354985848,0.9782086750321115,0.3721742046764055,0.5239370381143096
1,100,0.1,0.0,0.4,0.8172649287368913,0.33491778344233997,0.9128692816915326,0.4871920403462938,0.30253318272249585
1,100,0.1,0.0,0.5,0.876931364326224,0.44161842289143094,0.8503359351842704,0.5731395627283186,0.27434944750408113
1,100,0.1,0.0,0.6,0.9073788983602068,0.5210148965120495,0.7804037809175642,0.6169974806700776,0.2662134147038766
1,100,0.1,0.0,0.7,0.9315740503006857,0.6385693315171145,0.7097783486480256,0.6594068881013612,0.2627431824495011
1,100,0.1,0.001,0.3,0.7934410553102142,0.31203920567478194,0.9392056120936667,0.46531609706512744,0.2777669550880096
1,100,0.1,0.001,0.4,0.7937603984800246,0.3044025995969478,0.9380841814049996,0.4592228066161141,0.3406772019334602
1,100,0.1,0.001,0.5,0.7986734306710941,0.3583281851774233,0.8870500279945988,0.49625301212966877,0.49665291518383736
1,100,0.1,0.001,0.6,0.9117579136854838,0.5429772852515182,0.770030958732668,0.6253072647958217,0.25992217288305974
1,100,0.1,0.001,0.7,0.925752784339233,0.6561765333047778,0.6260580311563416,0.5988078772181313,0.2540271789136508
1,100,0.1,0.01,0.3,0.6994237045405269,0.25062218997757973,0.9638787339854428,0.39385428422445634,0.5051280686210425
1,100,0.1,0.01,0.4,0.8571669490945192,0.40018409163203816,0.8612851167539439,0.5383601588029002,0.2500370780334883
1,100,0.1,0.01,0.5,0.8590880290529823,0.38999315833668885,0.8761535421401048,0.5384365140776441,0.3004627970158135
1,100,0.1,0.01,0.6,0.7246879600150627,0.3345523359748913,0.8951256463458815,0.45658343858996026,0.8627407619686078
1,100,0.1,0.01,0.7,0.9230285252131047,0.5993417213421758,0.7047574350360637,0.6233070792432008,0.27781364990402746
1,100,0.1,0.1,0.3,0.8031619652414044,0.3158990449022037,0.9317903369232289,0.47082705903465866,0.2584056573571686
1,100,0.1,0.1,0.4,0.8341981759154656,0.35792066349246304,0.8968168494549287,0.5079699042403211,0.2808153151588194
1,100,0.1,0.1,0.5,0.8667298135405612,0.4082176494596279,0.8658400026347858,0.5521666506407914,0.28912535977626735
1,100,0.1,0.1,0.6,0.8797596082525988,0.444550702915998,0.8549122286994038,0.5797804448994908,0.3316842491531138
1,100,0.1,0.1,0.7,0.9229734517818631,0.5680724605907199,0.772945690478543,0.6530467176175067,0.29943137896920313
1,200,0.0,0.0,0.3,0.779712979128867,0.29359701513111214,0.939813259559332,0.4457670079451816,0.2893903582950796
1,200,0.0,0.0,0.4,0.8292841167140231,0.35866653618370364,0.8996821789678225,0.5056322316894801,0.28757052020741375
1,200,0.0,0.0,0.5,0.849153358323919,0.3864342688030269,0.8830468003820439,0.5300566621615709,0.31820547189686177
1,200,0.0,0.0,0.6,0.9116501489165041,0.5297473154816814,0.8015693442676943,0.6313425924369583,0.26989717120620504
1,200,0.0,0.0,0.7,0.9236152762087342,0.5916047594355819,0.7567796331060831,0.6504324145297717,0.2937121323163606
1,200,0.0,0.001,0.3,0.7720196872182854,0.2846597589289489,0.9501284458057505,0.437755441190607,0.29689674501137053
1,200,0.0,0.001,0.4,0.8748495144523181,0.4379087590687111,0.8595082831077299,0.5733618772642146,0.23286007821933685
1,200,0.0,0.001,0.5,0.8179567485992718,0.348771386783339,0.8956509567565787,0.49561959280141094,0.38693842086381525
1,200,0.0,0.001,0.6,0.8317899649675351,0.41830661976604394,0.8629499720054014,0.5449819734363207,0.4699392445176523
1,200,0.0,0.001,0.7,0.9273015302454555,0.599459610895443,0.7356502980601392,0.6550419091780615,0.2814163072533687
1,200,0.0,0.01,0.3,0.8106962702406628,0.32503897365784284,0.9306211507426803,0.48062995308836387,0.2527864534723111
1,200,0.0,0.01,0.4,0.762936821745233,0.29771183671328244,0.920329018871653,0.4418536173081128,0.43764762639979704
1,200,0.0,0.01,0.5,0.87110888592197,0.41631814302958114,0.8658449428580838,0.5598078394783552,0.2820263324072384
1,200,0.0,0.01,0.6,0.900539693950909,0.48159440903932504,0.8377548331851266,0.6111139932343991,0.2902766358155949
1,200,0.0,0.01,0.7,0.934939249483642,0.6475576945782505,0.7012284688601259,0.6684151265951735,0.25660038448607014
1,200,0.0,0.1,0.3,0.741624801729942,0.26530701452446853,0.9570151170832922,0.41389963110207856,0.3518613277889601
1,200,0.0,0.1,0.4,0.8499036749854507,0.38741461620692536,0.8830599743108388,0.5323516694856798,0.2615603860986219
1,200,0.0,0.1,0.5,0.8740442955279402,0.4212791697813919,0.8629894937917861,0.5635130837006694,0.2770885675386111
1,200,0.0,0.1,0.6,0.8969078144078144,0.4946899813671754,0.805663142640714,0.5991695127331089,0.2910936354032209
1,200,0.0,0.1,0.7,0.921372784795682,0.5634221330918907,0.775241247571057,0.6488697722655247,0.3007036276576311
1,200,0.001,0.0,0.3,0.7821691457555943,0.29327341835260085,0.9478328887132366,0.44786666171772993,0.28482053684702785
1,200,0.001,0.0,0.4,0.8405544144329191,0.36987624943782493,0.9002437176827058,0.5193041114954622,0.2726298185162924
1,200,0.001,0.0,0.5,0.8976553495829197,0.4867672683848703,0.8285890722260646,0.6049996568534364,0.2440759631131045
1,200,0.001,0.0,0.6,0.9102078840162953,0.5316437774716783,0.7924776866581036,0.6242789135939241,0.2670240624277153
1,200,0.001,0.0,0.7,0.9259656322389969,0.6030614809495388,0.732766854395152,0.651270095983073,0.2802589474354486
1,200,0.001,0.001,0.3,0.8304601862312143,0.3558909298269666,0.9036804663570793,0.5060193735900625,0.23703917266299407
1,200,0.001,0.001,0.4,0.7649157851494299,0.29266720731322166,0.9438033132430919,0.4427047766731655,0.44952457632870263
1,200,0.001,0.001,0.5,0.8762382179087786,0.44173222241709276,0.8342308072324869,0.5669033495631328,0.2762661925319547
1,200,0.001,0.001,0.6,0.8841937683292823,0.4394498584070723,0.8618285413167343,0.5815781877418649,0.3254679412967115
1,200,0.001,0.001,0.7,0.920624236874237,0.5789713206406419,0.7562246813555972,0.6427670310942111,0.3014130112023986
1,200,0.001,0.01,0.3,0.7837195034975408,0.29520556563048234,0.9415275170437705,0.4488995725822815,0.28331618654023905
1,200,0.001,0.01,0.4,0.7695601542797805,0.31306932037937724,0.92834206106116,0.4596274071659213,0.43331022740339264
1,200,0.001,0.01,0.5,0.8902858084283318,0.46637210418295644,0.8256446991404012,0.5896818682633375,0.25377264892805973
1,200,0.001,0.01,0.6,0.887240651352801,0.45100494447616546,0.8457794025623292,0.5856828275756033,0.31500949028848835
1,200,0.001,0.01,0.7,0.9055062875857267,0.5536340497412036,0.7637815762605804,0.620183661061108,0.33350915993111635
1,200,0.001,0.1,0.3,0.7794985336574122,0.2908027109885696,0.9472581760695584,0.4448697357390016,0.2874827563013335
1,200,0.001,0.1,0.4,0.8284817078041377,0.3424573005329288,0.9031024602312024,0.49618856668795547,0.2859688436295512
1,200,0.001,0.1,0.5,0.8676379902548128,0.4187505517847689,0.858966505286039,0.5561248778756515,0.29047227185085855
1,200,0.001,0.1,0.6,0.9044399512740634,0.4972703980742031,0.8251473833283931,0.6183384715758269,0.2814431913781127
1,200,0.001,0.1,0.7,0.9177930830851391,0.5427219701503533,0.7849850146559957,0.6407603124566436,0.3068694625967476
1,200,0.01,0.0,0.3,0.7611778097292116,0.2755164070034458,0.9547129730263808,0.4273541826503565,0.31217659491036986
1,200,0.01,0.0,0.4,0.8200952124199787,0.33414590436817493,0.9157247307578302,0.4887772582458094,0.30028662626757996
1,200,0.01,0.0,0.5,0.8581263336870814,0.4308262968536475,0.8612093666633733,0.5599079047297716,0.32912968478075777
1,200,0.01,0.0,0.6,0.9047058613764222,0.4997684765088078,0.8285676645917729,0.6198499379145065,0.28685575411517894
1,200,0.01,0.0,0.7,0.9182205333607204,0.5554047613838766,0.7774874024305899,0.6428369760442201,0.3069134597429918
1,200,0.01,0.001,0.3,0.744188747389682,0.28294637261333133,0.9449840266113361,0.4301334751352727,0.39747422120780285
1,200,0.01,0.001,0.4,0.7644346165257381,0.308502342034801,0.9209152587030267,0.45258294547084355,0.47660074508990424
1,200,0.01,0.001,0.5,0.787187931486997,0.3295562639844524,0.903150215723084,0.47396195631980864,0.5574986598886151
1,200,0.01,0.001,0.6,0.8870250932867755,0.4520029725731499,0.8469420017784802,0.586437323344968,0.3120125600792261
1,200,0.01,0.001,0.7,0.9323751897116382,0.647753072563209,0.6789562954912229,0.6431598683793187,0.25729844567572746
1,200,0.01,0.01,0.3,0.7384194738283524,0.27351172959089604,0.9438378948061785,0.4197705512882478,0.37254067427677395
1,200,0.01,0.01,0.4,0.8182266526308583,0.33057948320746566,0.9140071797911933,0.4847029158283623,0.29997120779278397
1,200,0.01,0.01,0.5,0.8915137990254813,0.46216776447737623,0.8394460362941739,0.5938207330665667,0.25308773431175663
1,200,0.01,0.01,0.6,0.913840348384741,0.5457541523946159,0.7701231762342324,0.6274319666698471,0.25784496091067927
1,200,0.01,0.01,0.7,0.9191278827610603,0.5480423682445175,0.7930458123373842,0.6465844804560783,0.30976779727561
1,200,0.01,0.1,0.3,0.7676409714377004,0.2838035300972204,0.9524207094160657,0.4362437299751091,0.30628335016448216
1,200,0.01,0.1,0.4,0.8367088026200176,0.36900367182776395,0.904261765965155,0.5175424260146338,0.27954667451821213
1,200,0.01,0.1,0.5,0.8549748810379653,0.3807641718308905,0.8801765306458519,0.5312290711045442,0.30608535949187726
1,200,0.01,0.1,0.6,0.90860536270583,0.5141211820974304,0.809062016269802,0.6244042460637502,0.2703521097543858
1,200,0.01,0.1,0.7,0.9224941945385872,0.5757403974321271,0.7528538023251985,0.6463346425589788,0.2928664220526024
1,200,0.1,0.0,0.3,0.7964330075428205,0.30972406328673296,0.941512696373876,0.46508806497983934,0.26844363241233027
1,200,0.1,0.0,0.4,0.8106412396015198,0.32367684322467466,0.9271761683628099,0.47907191873294463,0.3133302167475363
1,200,0.1,0.0,0.5,0.855992548469184,0.3977901410338973,0.8727464348055198,0.5397227706282763,0.3069935254878158
1,200,0.1,0.0,0.6,0.8941304217589264,0.47687420571889055,0.8159272799130519,0.5958413970142912,0.2947823790298561
1,200,0.1,0.0,0.7,0.9273008027797747,0.6175909955268615,0.7148898330204525,0.6446328026193016,0.2766514785609798
1,200,0.1,0.001,0.3,0.7732487476179065,0.2858239858143333,0.9529921285775451,0.43963856417471014,0.2986708014161711
1,200,0.1,0.001,0.4,0.8366008238905435,0.35754726686870764,0.8990893521720515,0.510075295492425,0.2749009950968244
1,200,0.1,0.001,0.5,0.8599437141259572,0.3908708783640975,0.8744392846556664,0.5392530160122562,0.2997284799646426
1,200,0.1,0.001,0.6,0.8741515467917337,0.4303695542976181,0.8578467213384713,0.567351975996036,0.340758518606847
1,200,0.1,0.001,0.7,0.9301326840345532,0.6118807782203028,0.7374156045186575,0.6632753275681664,0.27583629057476855
1,200,0.1,0.01,0.3,0.7961665696712426,0.30906943585643776,0.938072654217304,0.46413214725030355,0.26973045762181924
