learning_rate,epochs,reg_l1,reg_l2,threshold,acc,prec,rec,f1,log_loss
0.01,200,0.001,0.01,0.7,0.9481675392670157,0.7319257121691783,0.6832828489562013,0.706553876865536,0.3800106489865066
0.01,200,0.001,0.1,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.542890224455444
0.01,200,0.001,0.1,0.4,0.6550785340314136,0.20753977815483976,0.9822513303315595,0.3426195709364112,0.543021126388205
0.01,200,0.001,0.1,0.5,0.7589528795811518,0.2563816813822116,0.8608235775685632,0.39505693773636236,0.5416015682320096
0.01,200,0.001,0.1,0.6,0.9447120418848167,0.776712292020658,0.5527155137126484,0.6447443570216632,0.542167820104585
0.01,200,0.01,0.0,0.3,0.7031413612565445,0.2324823070686329,0.9753843634875153,0.37542233068791353,0.3448048267348357
0.01,200,0.01,0.0,0.4,0.7732984293193716,0.27756748053307156,0.9221203438395416,0.4266259927400392,0.345111146671365
0.01,200,0.01,0.0,0.5,0.8356020942408376,0.3434548054052057,0.8751600491199346,0.4932040575918399,0.3450955117334039
0.01,200,0.01,0.0,0.6,0.8908376963350786,0.4466712514447807,0.8138829308227589,0.5767284243979074,0.34512639770827985
0.01,200,0.01,0.0,0.7,0.9415183246073298,0.6657729470262886,0.7251019238641015,0.6937386461625594,0.34502408124772244
0.01,200,0.01,0.001,0.3,0.6908376963350784,0.22554022833683388,0.9776749897666803,0.3664853195792594,0.3548006367500876
0.01,200,0.01,0.001,0.4,0.7679057591623037,0.2729590508381479,0.923839541547278,0.42133851039162434,0.3545452338088995
0.01,200,0.01,0.001,0.5,0.8275392670157068,0.33209483139571583,0.8763045435939418,0.48157136970371417,0.35458947818588776
0.01,200,0.01,0.001,0.6,0.8931937172774868,0.4525784374022492,0.8047187883749489,0.5792645942295561,0.3549855849054981
0.01,200,0.01,0.001,0.7,0.9452879581151832,0.693040031139001,0.7216618911174786,0.7067759469218855,0.35450388559470974
0.01,200,0.01,0.01,0.3,0.6636125654450262,0.21139399037573114,0.9799656160458452,0.3477132380028083,0.4101432088130023
0.01,200,0.01,0.01,0.4,0.7298429319371728,0.2437817314722545,0.9295620139173147,0.3862142373198975,0.41056986031635523
0.01,200,0.01,0.01,0.5,0.8125654450261781,0.3142591641324632,0.8877511256651658,0.4641150173629943,0.4112276619966332
0.01,200,0.01,0.01,0.6,0.8926178010471204,0.44855178847969474,0.7623299222267703,0.564739746839115,0.4105783140151411
0.01,200,0.01,0.01,0.7,0.9549738219895287,0.7996252619377117,0.6770004093327876,0.7330574149203815,0.4101593456204605
0.01,200,0.01,0.1,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.5577836295806808
0.01,200,0.01,0.1,0.4,0.6253926701570681,0.19520100310049013,0.990262791649611,0.32606522822479456,0.5571916888898809
0.01,200,0.01,0.1,0.5,0.7580628272251309,0.2537119233641063,0.8476496111338518,0.39049986669157943,0.5568089689315701
0.01,200,0.01,0.1,0.6,0.9344502617801046,0.7690531368987377,0.4043618501841998,0.5296681912755223,0.5559207043224641
0.01,200,0.1,0.0,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6121311801978433
0.01,200,0.1,0.0,0.4,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6120709125028398
0.01,200,0.1,0.0,0.5,0.7583769633507853,0.2524440000650207,0.8373426115431848,0.38789545938912906,0.6125773044554693
0.01,200,0.1,0.001,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6128911371189611
0.01,200,0.1,0.001,0.4,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6140245240550339
0.01,200,0.1,0.001,0.5,0.7583769633507853,0.2524440000650207,0.8373426115431848,0.38789545938912906,0.6132207919086491
0.01,200,0.1,0.01,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6229110772251912
0.01,200,0.1,0.01,0.4,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6222137367204882
0.01,200,0.1,0.01,0.5,0.7583769633507853,0.2524440000650207,0.8373426115431848,0.38789545938912906,0.6216446712810723
0.01,200,0.1,0.1,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6597163535081314
0.01,200,0.1,0.1,0.4,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6598062715681039
0.01,200,0.1,0.1,0.5,0.7583769633507853,0.2524440000650207,0.8373426115431848,0.38789545938912906,0.6588968419167054
0.01,500,0.0,0.0,0.3,0.7674869109947643,0.27674697564352535,0.9553385182153091,0.42909911339121426,0.3028128701637566
0.01,500,0.0,0.0,0.4,0.8142931937172774,0.3207309046509749,0.922130167826443,0.4758530975964635,0.30263834814279156
0.01,500,0.0,0.0,0.5,0.8575392670157068,0.3802195668520332,0.8837560376586164,0.5315230508406109,0.30301910320099823
0.01,500,0.0,0.0,0.6,0.8953403141361257,0.46085923861392447,0.8499631600491199,0.5975337365074276,0.3027018303026516
0.01,500,0.0,0.0,0.7,0.9228272251308901,0.5547141351417032,0.7921129758493656,0.6523220626627098,0.3023709245835797
0.01,500,0.0,0.001,0.3,0.7465968586387434,0.2603199109594482,0.9610659025787965,0.409618029452949,0.3128117306845158
0.01,500,0.0,0.001,0.4,0.8030366492146598,0.3084938774691192,0.9289971346704873,0.46311021525777435,0.31291946667111314
0.01,500,0.0,0.001,0.5,0.8502617801047121,0.36733822873845906,0.8808923454768726,0.5182820398536456,0.3133764922241905
0.01,500,0.0,0.001,0.6,0.8976439790575916,0.4670201517052613,0.8453851821530904,0.6015233600519789,0.31312271773279127
0.01,500,0.0,0.001,0.7,0.9287958115183246,0.5832610858097691,0.7766483831354891,0.6659506487504587,0.31291608901168444
0.01,500,0.0,0.01,0.3,0.6742931937172776,0.2165705864618975,0.9782464183381089,0.3545929351038816,0.3769384700685957
0.01,500,0.0,0.01,0.4,0.7447643979057592,0.2551182330559977,0.9324306180925092,0.4005540322014046,0.3769528837461996
0.01,500,0.0,0.01,0.5,0.8239267015706806,0.3289901162726007,0.8900466639377814,0.48032734360455365,0.3770788342645659
0.01,500,0.0,0.01,0.6,0.8991623036649216,0.47019172036286194,0.8121588211215718,0.5954264790678565,0.3763866364176978
0.01,500,0.0,0.01,0.7,0.9469633507853402,0.721926618719848,0.6832828489562014,0.7017893576667709,0.3758683218101338
0.01,500,0.0,0.1,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.5424140849700689
0.01,500,0.0,0.1,0.4,0.6558638743455497,0.20793017200207972,0.9828243962341384,0.3431999120727605,0.5419202089735642
0.01,500,0.0,0.1,0.5,0.7585863874345551,0.25672772497965773,0.8654064674580434,0.39595605711815757,0.5419352269903698
0.01,500,0.0,0.1,0.6,0.9460732984293193,0.7764903908935795,0.5744805566925911,0.6597241441762811,0.5414436594666197
0.01,500,0.001,0.0,0.3,0.7606282722513089,0.271424400557215,0.9599197707736391,0.423135950731771,0.305212772199764
0.01,500,0.001,0.0,0.4,0.8104188481675392,0.31606544063427744,0.9215571019238642,0.4706073036051067,0.3054396443288655
0.01,500,0.001,0.0,0.5,0.8558115183246073,0.37665138500605516,0.8791747851002866,0.5272093613359352,0.30568214746066613
0.01,500,0.001,0.0,0.6,0.8956020942408376,0.4615471410535122,0.8459533360622185,0.59705763957014,0.30557706186810935
0.01,500,0.001,0.0,0.7,0.9247643979057593,0.5635770638111123,0.7858158002455997,0.6562009152835755,0.3054156096669677
0.01,500,0.001,0.001,0.3,0.7381675392670157,0.2544683962798201,0.9645010233319689,0.40262462136420407,0.31657182791899435
0.01,500,0.001,0.001,0.4,0.7996335078534031,0.30480539238627624,0.9295685632419157,0.45901181347153397,0.3168425254785023
0.01,500,0.001,0.001,0.5,0.8478534031413613,0.3629752626088772,0.8785984445354073,0.5136009738992877,0.31605563840967293
0.01,500,0.001,0.001,0.6,0.8978534031413613,0.4677004097515674,0.8453851821530904,0.6020554456502162,0.31621724361354336
0.01,500,0.001,0.001,0.7,0.9303141361256545,0.5916977958052552,0.769774866966844,0.6688431741158932,0.31667421553980196
0.01,500,0.001,0.01,0.3,0.6731413612565446,0.2159889779411069,0.9782464183381089,0.3538066853834022,0.3797762458834403
0.01,500,0.001,0.01,0.4,0.7417801047120419,0.2527877871243889,0.9318575521899304,0.397625427839014,0.37990191732747625
0.01,500,0.001,0.01,0.5,0.8227225130890053,0.3273449799282463,0.8894752353663529,0.4784697273991044,0.37962722665292553
0.01,500,0.001,0.01,0.6,0.8987958115183247,0.4689265396954464,0.8075759312320917,0.593213203222175,0.3789801324979181
0.01,500,0.001,0.01,0.7,0.9480628272251309,0.7301226970312457,0.685571837904216,0.7068016341967667,0.38053918783488794
0.01,500,0.001,0.1,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.5416943742333318
0.01,500,0.001,0.1,0.4,0.6620942408376963,0.2105463432214943,0.9799607040523947,0.3465949778648804,0.5398991742066548
0.01,500,0.001,0.1,0.5,0.7584816753926702,0.2561489735156859,0.8619680720425705,0.394907482290506,0.5412402107031895
0.01,500,0.001,0.1,0.6,0.945392670157068,0.7765443219323988,0.5647171510437986,0.6535625049926661,0.5430975433383809
0.01,500,0.01,0.0,0.3,0.7068586387434556,0.2344790903445539,0.9730953745395006,0.3778399112571973,0.3430322436881931
0.01,500,0.01,0.0,0.4,0.7736125654450261,0.27715012723973115,0.9169643880474825,0.42557778726162143,0.3423872107821805
0.01,500,0.01,0.0,0.5,0.838324607329843,0.3473938922580726,0.8734424887433482,0.496927626962563,0.34249866529776396
0.01,500,0.01,0.0,0.6,0.8897382198952879,0.4435804847924084,0.8104461727384363,0.5732720888082132,0.3427312052002308
0.01,500,0.01,0.0,0.7,0.9419895287958114,0.6689073425011101,0.7251019238641015,0.6954558914206508,0.3428978569591368
0.01,500,0.01,0.001,0.3,0.6929319371727749,0.22665187975854706,0.9771019238641016,0.36791433316985356,0.3533786219849894
0.01,500,0.01,0.001,0.4,0.7696858638743456,0.2745806291657609,0.923839541547278,0.42325330627363167,0.35313140743476923
0.01,500,0.01,0.001,0.5,0.8275916230366492,0.331927698835749,0.8740171919770774,0.48101105862988136,0.35319454227752306
0.01,500,0.01,0.001,0.6,0.8930366492146596,0.4520748278538284,0.8029979533360623,0.5784054377022457,0.35342618523588765
0.01,500,0.01,0.001,0.7,0.9461256544502618,0.6999209331439674,0.7205173966434711,0.7096698517981919,0.35299747684276184
0.01,500,0.01,0.01,0.3,0.6636125654450262,0.21137845315838236,0.9799656160458452,0.34769585903200617,0.41026101001323145
0.01,500,0.01,0.01,0.4,0.7298429319371728,0.24362510930580275,0.9284191567744576,0.385917666420917,0.4108937293551945
0.01,500,0.01,0.01,0.5,0.8127748691099477,0.3144984374325975,0.8877511256651658,0.4643751042523003,0.41068464530101484
0.01,500,0.01,0.01,0.6,0.8925654450261782,0.4484016509469922,0.7623299222267703,0.5646200855519972,0.41096660625461573
0.01,500,0.01,0.01,0.7,0.9550785340314135,0.7998981043582105,0.6781449038067949,0.7338517382290956,0.41062563394610124
0.01,500,0.01,0.1,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.5568748066446729
0.01,500,0.01,0.1,0.4,0.6216230366492146,0.1933751040523794,0.9885501432664757,0.3234276126146184,0.5581416278583837
0.01,500,0.01,0.1,0.5,0.7579581151832461,0.2534521374861568,0.8465034793286943,0.39007053569566363,0.5569987453806713
0.01,500,0.01,0.1,0.6,0.9361256544502619,0.7740239528824395,0.4232664756446991,0.5464145344573159,0.5569217391389215
0.01,500,0.1,0.0,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6129226974672728
0.01,500,0.1,0.0,0.4,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6123358342092948
0.01,500,0.1,0.0,0.5,0.7583769633507853,0.2524440000650207,0.8373426115431848,0.38789545938912906,0.6123087621100354
0.01,500,0.1,0.001,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.612848866773267
0.01,500,0.1,0.001,0.4,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6125212515524825
0.01,500,0.1,0.001,0.5,0.7583769633507853,0.2524440000650207,0.8373426115431848,0.38789545938912906,0.6130798626235681
0.01,500,0.1,0.01,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6211997721825248
0.01,500,0.1,0.01,0.4,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6218492891419443
0.01,500,0.1,0.01,0.5,0.7583769633507853,0.2524440000650207,0.8373426115431848,0.38789545938912906,0.6225271036473077
0.01,500,0.1,0.1,0.3,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6589781936747409
0.01,500,0.1,0.1,0.4,0.09141361256544503,0.09141361256544503,1.0,0.167514134530706,0.6594942255551917
0.01,100,0.0,0.0,0.3,0.9560732984293194,0.7933938417173751,0.7021940237413016,0.7449706854731042,0.21437789127451062
0.01,100,0.0,0.0,0.4,0.9193717277486911,0.6998442751093553,0.20674416700777734,0.31898542871886926,0.2143814992301528
0.01,100,0.0,0.001,0.3,0.9312041884816754,0.7391230919328617,0.3825918952108064,0.5039416593692293,0.21757196136834836
0.01,100,0.0,0.001,0.4,0.9193193717277486,0.7664992121781105,0.1758362668849775,0.2842638992348486,0.21757396302134246
0.01,100,0.0,0.01,0.3,0.9150785340314135,0.7872889562544735,0.10251166598444536,0.18022778302616937,0.2421062665522514
0.01,100,0.001,0.0,0.3,0.9312041884816754,0.7391230919328617,0.3825918952108064,0.5039416593692293,0.21783553453964072
0.01,100,0.001,0.0,0.4,0.9189528795811517,0.7786351345082074,0.16265575112566516,0.26792114494399183,0.21783413333336976
0.01,100,0.001,0.001,0.3,0.9312041884816754,0.7391230919328617,0.3825918952108064,0.5039416593692293,0.22106379804609516
0.01,100,0.001,0.001,0.4,0.9157068062827225,0.7672889562544735,0.1122537863282849,0.19563234216938546,0.2210651768055182
0.01,100,0.0,0.0,0.3,0.9560732984293194,0.7933938417173751,0.7021940237413016,0.7449706854731042,0.2143744691664466
0.01,100,0.0,0.0,0.4,0.9193717277486911,0.6998442751093553,0.20674416700777734,0.31898542871886926,0.21437846567487678
